course_id,grade,lesson_id,step_id,remedial,source,prompt,correct_option,correct_length,longest_wrong_length,longest_option_leak,punctuation_leak,blind_guess_test,distractor_taxonomy,unmapped_distractors,distractor_quality,decision
decimal-fluency-g5,5,g5d-03-01,k3,no,content/courses/decimal-fluency-g5/lessons/g5d-03-01.json,Computing 0.4 × 0.3 in hundredths gives 12. Where does the point go?,0.12 — two decimal places,25,28,no,no,PASS,place-value|place-value|place-value,0,PASS,KEEP
decimal-fluency-g5,5,g5d-03-01,rem-g5dc-shift-k,yes,content/courses/decimal-fluency-g5/lessons/g5d-03-01.json,"To compute 7.2 ÷ 0.9, why multiply BOTH numbers by 10 first?",Scaling both numbers keeps the quotient unchanged,49,44,no,no,PASS,authored-specific-rationale|authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimal-fluency-g5,5,g5d-03-02,k1,no,content/courses/decimal-fluency-g5/lessons/g5d-03-02.json,A student computes 3.6 × 4 and gets 1.44. What does an estimate reveal?,Wrong — the product should be near 14,37,40,no,no,PASS,authored-specific-rationale|place-value|authored-specific-rationale,0,PASS,KEEP
decimal-fluency-g5,5,g5d-03-02,k3,no,content/courses/decimal-fluency-g5/lessons/g5d-03-02.json,"Before computing 4.9 × 6, which estimate is most useful?","5 × 6 = 30, so a little under 30",32,53,no,no,PASS,unit-conversion|operation-swap|authored-specific-rationale,0,PASS,KEEP
decimal-fluency-g5,5,g5d-03-02,rem-g5dc-check-k,yes,content/courses/decimal-fluency-g5/lessons/g5d-03-02.json,A student computes 3.6 × 4 and gets 1.44. What does an estimate reveal?,Wrong — the product should be near 14,37,40,no,no,PASS,authored-specific-rationale|place-value|authored-specific-rationale,0,PASS,KEEP
decimal-fluency-g5,5,g5d-03-05,k3,no,content/courses/decimal-fluency-g5/lessons/g5d-03-05.json,A student computes 3.6 × 4 and gets 1.44. What does an estimate reveal?,Wrong — the product should be near 14,37,40,no,no,PASS,authored-specific-rationale|place-value|authored-specific-rationale,0,PASS,KEEP
decimal-operations,5,dop-01-01,i2,no,content/courses/decimal-operations/lessons/dop-01-01.json,What is 6 + 8 ÷ 2?,10,2,1,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimal-operations,5,dop-01-03,i2,no,content/courses/decimal-operations/lessons/dop-01-03.json,"Without computing it, what does 3 × (12 + 7) represent?",Three times the sum of 12 and 7,31,37,no,no,PASS,authored-specific-rationale|representation-read,0,PASS,KEEP
decimal-operations,5,dop-01-03,k3,no,content/courses/decimal-operations/lessons/dop-01-03.json,Which words match (8 + 2) × 5?,Five times the sum of 8 and 2,29,21,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimal-operations,5,dop-02-01,i2,no,content/courses/decimal-operations/lessons/dop-02-01.json,"To find 52 × 7 with partial products, which split do you use?",(50 × 7) + (2 × 7),18,19,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimal-operations,5,dop-02-02,i2,no,content/courses/decimal-operations/lessons/dop-02-02.json,"In the standard algorithm, why do you carry a digit from the ones step into the tens step?",The ones product spilled past 9 into the tens place,51,31,yes,no,FAIL,place-value|place-value,0,PASS,REMEDIATE
decimal-operations,5,dop-02-03,i2,no,content/courses/decimal-operations/lessons/dop-02-03.json,Why does the second row of a 2-digit × 2-digit product start with a 0 in the ones place?,"Because that row multiplies by the tens digit, which stands for a multiple of ten",81,47,yes,no,FAIL,place-value|place-value,0,PASS,REMEDIATE
decimal-operations,5,dop-03-01,i2,no,content/courses/decimal-operations/lessons/dop-03-01.json,What does an estimate give you before you do the full division?,"A rough size for the answer, to catch big mistakes",50,19,yes,no,FAIL,authored-specific-rationale|authored-specific-rationale,0,PASS,REMEDIATE
decimal-operations,5,dop-04-03,i2,no,content/courses/decimal-operations/lessons/dop-04-03.json,"""A trail is 5.0 km. You've walked 2.35 km. How much is LEFT?"" What operation finds the answer?",Subtract: 5.0 − 2.35,20,27,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimal-operations,5,dop-05-01,i2,no,content/courses/decimal-operations/lessons/dop-05-01.json,"In the product 1.2 × 0.5, how many decimal places should the answer have?",Two,3,4,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimal-operations,5,dop-05-02,i2,no,content/courses/decimal-operations/lessons/dop-05-02.json,"4.2 × 0.3: the digits give 42 × 3 = 126. Estimating 4 × 0.3 ≈ 1.2, which product is right?",1.26,4,5,no,no,PASS,place-value|place-value,0,PASS,KEEP
decimals-intro-g4,4,dg4-01-01,k3,no,content/courses/decimals-intro-g4/lessons/dg4-01-01.json,Which fraction names the same amount as 0.4?,4/10,4,5,no,no,PASS,fraction-denominator|authored-specific-rationale|fraction-denominator,0,PASS,KEEP
decimals-intro-g4,4,dg4-01-02,k2,no,content/courses/decimals-intro-g4/lessons/dg4-01-02.json,Which fraction names the same amount as 0.9?,9/10,4,5,no,no,PASS,fraction-denominator|authored-specific-rationale|fraction-denominator,0,PASS,KEEP
decimals-intro-g4,4,dg4-01-03,k2,no,content/courses/decimals-intro-g4/lessons/dg4-01-03.json,Which fraction names the same amount as 0.6?,6/10,4,5,no,no,PASS,fraction-denominator|authored-specific-rationale|fraction-denominator,0,PASS,KEEP
decimals-intro-g4,4,dg4-01-04,k1,no,content/courses/decimals-intro-g4/lessons/dg4-01-04.json,Which fraction names the same amount as 0.7?,7/10,4,5,no,no,PASS,fraction-denominator|authored-specific-rationale|fraction-denominator,0,PASS,KEEP
decimals-intro-g4,4,dg4-01-04,k3,no,content/courses/decimals-intro-g4/lessons/dg4-01-04.json,Which fraction names the same amount as 0.2?,2/10,4,5,no,no,PASS,fraction-denominator|authored-specific-rationale|fraction-denominator,0,PASS,KEEP
decimals-intro-g4,4,dg4-01-06,k3,no,content/courses/decimals-intro-g4/lessons/dg4-01-06.json,How is the decimal 0.07 read as a number name?,7 hundredths,12,13,no,no,PASS,place-value|representation-read|authored-specific-rationale,0,PASS,KEEP
decimals-intro-g4,4,dg4-02-04,k1,no,content/courses/decimals-intro-g4/lessons/dg4-02-04.json,How is the decimal 0.62 read as a number name?,62 hundredths,13,12,no,no,PASS,authored-specific-rationale|place-value|authored-specific-rationale,0,PASS,KEEP
decimals-intro-g4,4,dg4-02-04,k2,no,content/courses/decimals-intro-g4/lessons/dg4-02-04.json,How is the decimal 0.09 read as a number name?,9 hundredths,12,13,no,no,PASS,place-value|representation-read|authored-specific-rationale,0,PASS,KEEP
decimals-intro-g4,4,dg4-02-04,k3,no,content/courses/decimals-intro-g4/lessons/dg4-02-04.json,How is the decimal 0.45 read as a number name?,45 hundredths,13,12,no,no,PASS,authored-specific-rationale|place-value|authored-specific-rationale,0,PASS,KEEP
decimals-intro-g4,4,dg4-02-04,ch1,no,content/courses/decimals-intro-g4/lessons/dg4-02-04.json,How is the decimal 0.03 read as a number name?,3 hundredths,12,13,no,no,PASS,place-value|representation-read|authored-specific-rationale,0,PASS,KEEP
decimals-intro-g4,4,dg4-02-04,rem-g4d-read-decimal-k,yes,content/courses/decimals-intro-g4/lessons/dg4-02-04.json,How is the decimal 0.62 read as a number name?,62 hundredths,13,12,no,no,PASS,authored-specific-rationale|place-value|authored-specific-rationale,0,PASS,KEEP
decimals-intro-g4,4,dg4-02-05,k1,no,content/courses/decimals-intro-g4/lessons/dg4-02-05.json,"In the decimal 0.58, which place does the digit 5 occupy?",tenths,6,10,no,no,PASS,authored-specific-rationale|place-value|place-value,0,PASS,KEEP
decimals-intro-g4,4,dg4-02-05,k2,no,content/courses/decimals-intro-g4/lessons/dg4-02-05.json,"In the decimal 0.27, which place does the digit 7 occupy?",hundredths,10,6,no,no,PASS,authored-specific-rationale|place-value|place-value,0,PASS,KEEP
decimals-intro-g4,4,dg4-02-05,k3,no,content/courses/decimals-intro-g4/lessons/dg4-02-05.json,"In the decimal 0.91, which place does the digit 9 occupy?",tenths,6,10,no,no,PASS,authored-specific-rationale|place-value|place-value,0,PASS,KEEP
decimals-intro-g4,4,dg4-02-05,ch1,no,content/courses/decimals-intro-g4/lessons/dg4-02-05.json,"In the decimal 0.36, which place does the digit 6 occupy?",hundredths,10,6,no,no,PASS,authored-specific-rationale|place-value|place-value,0,PASS,KEEP
decimals-intro-g4,4,dg4-02-05,rem-g4d-place-names-k,yes,content/courses/decimals-intro-g4/lessons/dg4-02-05.json,"In the decimal 0.58, which place does the digit 5 occupy?",tenths,6,10,no,no,PASS,authored-specific-rationale|place-value|place-value,0,PASS,KEEP
decimals-intro-g4,4,dg4-03-01,k1,no,content/courses/decimals-intro-g4/lessons/dg4-03-01.json,Which fraction names the same amount as 0.43?,43/100,6,6,no,no,PASS,fraction-denominator|authored-specific-rationale|place-value,0,PASS,KEEP
decimals-intro-g4,4,dg4-03-01,k2,no,content/courses/decimals-intro-g4/lessons/dg4-03-01.json,Which fraction names the same amount as 0.76?,76/100,6,6,no,no,PASS,fraction-denominator|authored-specific-rationale|place-value,0,PASS,KEEP
decimals-intro-g4,4,dg4-03-01,k3,no,content/courses/decimals-intro-g4/lessons/dg4-03-01.json,Which fraction names the same amount as 0.19?,19/100,6,6,no,no,PASS,fraction-denominator|authored-specific-rationale|place-value,0,PASS,KEEP
decimals-intro-g4,4,dg4-03-01,ch1,no,content/courses/decimals-intro-g4/lessons/dg4-03-01.json,Which fraction names the same amount as 0.88?,88/100,6,5,no,no,PASS,fraction-denominator|authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimals-place-value,5,dpv-01-01,k1,no,content/courses/decimals-place-value/lessons/dpv-01-01.json,Which fraction equals 0.7?,7/10,4,5,no,no,PASS,authored-specific-rationale|authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimals-place-value,5,dpv-01-01,k3,no,content/courses/decimals-place-value/lessons/dpv-01-01.json,"Which lists 0.3, 0.7, and 0.5 from LEAST to greatest?","0.3, 0.5, 0.7",13,13,no,no,PASS,authored-specific-rationale|authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimals-place-value,5,dpv-01-01,rem-ti-k,yes,content/courses/decimals-place-value/lessons/dpv-01-01.json,"5 of 10 equal parts are shaded. As a decimal, that's:",0.5,3,4,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimals-place-value,5,dpv-01-02,k2,no,content/courses/decimals-place-value/lessons/dpv-01-02.json,"In the number 0.375, which digit is in the THOUSANDTHS place?",5 — the third place after the point,35,22,no,no,PASS,authored-specific-rationale|authored-specific-rationale|place-value,0,PASS,KEEP
decimals-place-value,5,dpv-01-02,rem-sr-k,yes,content/courses/decimals-place-value/lessons/dpv-01-02.json,"In 0.04, the digit 4 is in which place?",Hundredths,10,11,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimals-place-value,5,dpv-02-01,i1,no,content/courses/decimals-place-value/lessons/dpv-02-01.json,"In 0.28, which place is the 8 in?",Hundredths — the second place after the point,45,11,yes,yes,FAIL,authored-specific-rationale|authored-specific-rationale|place-value,0,PASS,REMEDIATE
decimals-place-value,5,dpv-02-01,k3,no,content/courses/decimals-place-value/lessons/dpv-02-01.json,How do you read 0.6 aloud?,Six tenths,10,14,no,no,PASS,authored-specific-rationale|authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimals-place-value,5,dpv-02-01,rem-dpn-k,yes,content/courses/decimals-place-value/lessons/dpv-02-01.json,The FIRST place right of the decimal point is called:,Tenths,6,10,no,no,PASS,authored-specific-rationale|place-value,0,PASS,KEEP
decimals-place-value,5,dpv-02-02,rem-def-k,yes,content/courses/decimals-place-value/lessons/dpv-02-02.json,The expanded form of 0.5 is:,5/10,4,6,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimals-place-value,5,dpv-02-03,i1,no,content/courses/decimals-place-value/lessons/dpv-02-03.json,"0.28 is read ""twenty-eight ___."" Which place name fills the blank?",hundredths,10,14,no,no,PASS,authored-specific-rationale|authored-specific-rationale|place-value,0,PASS,KEEP
decimals-place-value,5,dpv-02-03,rem-dwf-k,yes,content/courses/decimals-place-value/lessons/dpv-02-03.json,How do you say 0.7 in words?,seven tenths,12,16,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimals-place-value,5,dpv-03-02,i1,no,content/courses/decimals-place-value/lessons/dpv-03-02.json,Which statement about 0.5 and 0.50 is true?,They are equal,14,35,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimals-place-value,5,dpv-03-02,k1,no,content/courses/decimals-place-value/lessons/dpv-03-02.json,"0.4, 0.40, and 0.400 — how do they compare?",All three are equal,19,20,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimals-place-value,5,dpv-03-02,k3,no,content/courses/decimals-place-value/lessons/dpv-03-02.json,Are 0.5 and 0.05 equal?,No — 0.05 is ten times smaller,30,29,no,yes,FAIL,authored-specific-rationale|authored-specific-rationale,0,PASS,REMEDIATE
decimals-place-value,5,dpv-03-02,rem-tz-k,yes,content/courses/decimals-place-value/lessons/dpv-03-02.json,Is 0.3 equal to 0.30?,Yes — they're equal,19,19,no,yes,FAIL,authored-specific-rationale|sign-direction,0,PASS,REMEDIATE
decimals-place-value,5,dpv-03-03,rem-od-k,yes,content/courses/decimals-place-value/lessons/dpv-03-03.json,Which is less: 0.5 or 0.42?,0.42,4,5,no,no,PASS,authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
decimals-place-value,5,dpv-04-02,i2,no,content/courses/decimals-place-value/lessons/dpv-04-02.json,"To round 2.735 to the nearest hundredth, which digit do you check?",The thousandths digit (5),25,24,no,no,PASS,authored-specific-rationale|authored-specific-rationale|place-value,0,PASS,KEEP
derivative-rules,13,dr-01-01,k1,no,content/courses/derivative-rules/lessons/dr-01-01.json,You traced f′ for f(x) = x². What kind of object is f′?,"A function — one slope for each input, here f′(x) = 2x.",55,34,yes,no,FAIL,rate-vs-start|rate-vs-start|authored-specific-rationale,0,PASS,REMEDIATE
derivative-rules,13,dr-01-01,k2,no,content/courses/derivative-rules/lessons/dr-01-01.json,f(x) = x². Simplify [f(x+h) − f(x)]/h before taking the limit.,2x + h,6,7,no,no,PASS,authored-specific-rationale|authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
derivative-rules,13,dr-01-02,k1,no,content/courses/derivative-rules/lessons/dr-01-02.json,"For f(x) = x³, f′(0) = 0. Does f have a peak or a valley at x = 0?",Neither — it flattens and keeps climbing. f′ never changes sign.,64,42,yes,yes,FAIL,authored-specific-rationale|authored-specific-rationale|sign-direction,0,PASS,REMEDIATE
derivative-rules,13,dr-01-02,rk1,yes,content/courses/derivative-rules/lessons/dr-01-02.json,f′(x) = 3x² is zero at x = 0. Is x = 0 a turning point of f?,"No — f′ is positive on both sides, so f keeps rising.",53,38,no,no,PASS,sign-direction,0,PASS,KEEP
derivative-rules,13,dr-01-03,k1,no,content/courses/derivative-rules/lessons/dr-01-03.json,|x| is continuous at x = 0 but has no derivative there. What does that tell you?,"Continuity is necessary for differentiability, but not sufficient.",66,52,no,no,PASS,authored-specific-rationale|rate-vs-start|rate-vs-start,0,PASS,KEEP
derivative-rules,13,dr-01-03,k3,no,content/courses/derivative-rules/lessons/dr-01-03.json,You magnify a graph at a point and it becomes indistinguishable from a straight line. What have you shown?,f is differentiable there — locally straight is what having a derivative looks like.,84,46,yes,no,FAIL,authored-specific-rationale|rate-vs-start|authored-specific-rationale,0,PASS,REMEDIATE
derivative-rules,13,dr-01-03,rk1,yes,content/courses/derivative-rules/lessons/dr-01-03.json,"At the corner of |x|, the left slope is −1 and the right slope is +1. Does f′(0) exist?","No — the two sides disagree, so the limit has no single value.",62,27,yes,no,FAIL,authored-specific-rationale,0,PASS,REMEDIATE
derivative-rules,13,dr-02-02,k1,no,content/courses/derivative-rules/lessons/dr-02-02.json,Why is d/dx[x² + 7] the same as d/dx[x²]?,"Adding 7 raises the whole curve without tilting it, so every slope is unchanged.",80,42,yes,no,FAIL,authored-specific-rationale|rate-vs-start|authored-specific-rationale,0,PASS,REMEDIATE
derivative-rules,13,dr-02-03,k2,no,content/courses/derivative-rules/lessons/dr-02-03.json,"At time t, a car has f′(t) = 20 and f″(t) = −4. What is it doing?","Moving forward, and slowing down.",33,31,no,no,PASS,authored-specific-rationale|sign-direction|authored-specific-rationale,0,PASS,KEEP
derivative-rules,13,dr-02-03,k3,no,content/courses/derivative-rules/lessons/dr-02-03.json,f(x) = x² has f′(0) = 0 and f″(0) = 2. What is at x = 0?,"A minimum — flat, and bending upward.",37,37,no,yes,FAIL,sign-direction|authored-specific-rationale|authored-specific-rationale,0,PASS,REMEDIATE
derivative-rules,13,dr-03-02,rk1,yes,content/courses/derivative-rules/lessons/dr-03-02.json,Which is the correct numerator of (u/v)′?,u′v − uv′,9,9,no,no,PASS,sign-direction,0,PASS,KEEP
derivative-rules,13,dr-03-03,rk1,yes,content/courses/derivative-rules/lessons/dr-03-03.json,How would you differentiate (x + 1)(x + 2)?,"Expand to x² + 3x + 2, or use the product rule — both give 2x + 3.",66,36,yes,yes,FAIL,authored-specific-rationale,0,PASS,REMEDIATE
derivative-rules,13,dr-04-01,k1,no,content/courses/derivative-rules/lessons/dr-04-01.json,"For f(x) = (3x + 1)⁵, what is the derivative?",15(3x + 1)⁴,11,11,no,no,PASS,authored-specific-rationale|exponent-rule|exponent-rule,0,PASS,KEEP
derivative-rules,13,dr-04-02,k1,no,content/courses/derivative-rules/lessons/dr-04-02.json,How many factors will the derivative of √((2x + 1)³) have?,"Three — one for the root, one for the cube, one for the bracket.",64,37,yes,no,FAIL,inside-vs-derivative|exponent-rule|authored-specific-rationale,0,PASS,REMEDIATE
derivative-rules,13,dr-04-02,k3,no,content/courses/derivative-rules/lessons/dr-04-02.json,Differentiating y² with respect to x gives what?,2y·(dy/dx),10,22,no,no,PASS,inside-vs-derivative|exponent-rule|authored-specific-rationale,0,PASS,KEEP
derivative-rules,13,dr-04-02,rk1,yes,content/courses/derivative-rules/lessons/dr-04-02.json,Differentiate y³ with respect to x.,3y²·(dy/dx),11,3,no,no,PASS,inside-vs-derivative,0,PASS,KEEP
derivative-rules,13,dr-04-03,k1,no,content/courses/derivative-rules/lessons/dr-04-03.json,"On x² + y² = 25, why does dy/dx = −x/y depend on y as well as x?","Because the curve has two points above most x-values, with opposite slopes — and only y can distinguish them.",109,62,yes,no,FAIL,inside-vs-derivative|authored-specific-rationale|authored-specific-rationale,0,PASS,REMEDIATE
derivative-rules,13,dr-05-02,k2,no,content/courses/derivative-rules/lessons/dr-05-02.json,Why does (cos x)′ = −sin x carry a minus sign?,"Just past x = 0 the cosine is falling, so its derivative must be negative — and sin x is positive there.",104,38,yes,yes,FAIL,sign-direction|authored-specific-rationale|sign-direction,0,PASS,REMEDIATE
derivative-rules,13,dr-05-03,k2,no,content/courses/derivative-rules/lessons/dr-05-03.json,f(3) = 10 and f′(3) = 5. What is (f⁻¹)′(10)?,1/5,3,4,no,no,PASS,fraction-denominator|authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
derivatives-in-context,13,dc-01-01,k3,no,content/courses/derivatives-in-context/lessons/dc-01-01.json,At t = 2: v = −3 and a = 0. What is the particle doing?,"Moving backward at a steady speed, for that instant.",52,13,yes,no,FAIL,sign-direction|sign-direction|authored-specific-rationale,0,PASS,REMEDIATE
derivatives-in-context,13,dc-01-02,k1,no,content/courses/derivatives-in-context/lessons/dc-01-02.json,v = −5 and a = −2. Is the particle speeding up or slowing down?,"Speeding up — both are negative, so the acceleration pushes it further in the direction it is already going.",108,51,yes,yes,FAIL,sign-direction|sign-direction|sign-direction,0,PASS,REMEDIATE
derivatives-in-context,13,dc-01-02,k2,no,content/courses/derivatives-in-context/lessons/dc-01-02.json,"v = 3(t − 1)(t − 3) and a = 6t − 12. What is happening on the interval (1, 2)?","Moving backward and SPEEDING UP — v < 0 and a < 0, the same sign.",65,33,yes,yes,FAIL,sign-direction|sign-direction|authored-specific-rationale,0,PASS,REMEDIATE
derivatives-in-context,13,dc-01-02,rk1,yes,content/courses/derivatives-in-context/lessons/dc-01-02.json,v = 3 and a = −1. Speeding up or slowing down?,Slowing down,12,11,no,no,PASS,sign-direction,0,PASS,KEEP
derivatives-in-context,13,dc-02-01,k1,no,content/courses/derivatives-in-context/lessons/dc-02-01.json,A circle's area is A = πr². Differentiate with respect to TIME.,dA/dt = 2πr · (dr/dt),21,11,no,no,PASS,authored-specific-rationale|authored-specific-rationale|inside-vs-derivative,0,PASS,KEEP
derivatives-in-context,13,dc-02-01,k2,no,content/courses/derivatives-in-context/lessons/dc-02-01.json,"To find dA/dt when r = 3, a student writes A = π(3²) = 9π and then differentiates. What goes wrong?","9π is a constant, so its derivative is 0 — the substitution destroyed the very change being measured.",101,33,yes,no,FAIL,representation-read|authored-specific-rationale|authored-specific-rationale,0,PASS,REMEDIATE
derivatives-in-context,13,dc-02-01,rk1,yes,content/courses/derivatives-in-context/lessons/dc-02-01.json,A cube has volume V = s³. Differentiate with respect to time.,dV/dt = 3s²·(ds/dt),19,11,no,no,PASS,authored-specific-rationale,0,PASS,KEEP
derivatives-in-context,13,dc-02-02,k1,no,content/courses/derivatives-in-context/lessons/dc-02-02.json,Differentiate x² + y² = 100 with respect to time.,2x(dx/dt) + 2y(dy/dt) = 0,25,27,no,no,PASS,authored-specific-rationale|authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
derivatives-in-context,13,dc-02-03,k1,no,content/courses/derivatives-in-context/lessons/dc-02-03.json,A person walks away from a lamppost; their shadow lengthens. Which relation should you use?,Similar triangles — the lamp/person/shadow makes two triangles of the same shape.,81,22,yes,yes,FAIL,authored-specific-rationale|authored-specific-rationale|authored-specific-rationale,0,PASS,REMEDIATE
derivatives-in-context,13,dc-02-03,k3,no,content/courses/derivatives-in-context/lessons/dc-02-03.json,"V = (1/3)πr²h, and the cone's shape forces r = h/2. What should you differentiate?","V = (1/12)πh³ — substitute r = h/2 FIRST, so only h remains.",60,38,yes,yes,FAIL,rate-vs-start|rate-vs-start|authored-specific-rationale,0,PASS,REMEDIATE
derivatives-in-context,13,dc-02-03,rk1,yes,content/courses/derivatives-in-context/lessons/dc-02-03.json,A ladder slides down a wall. Which relation ties its two ends together?,x² + y² = (ladder length)²,26,21,no,no,PASS,authored-specific-rationale,0,PASS,KEEP
derivatives-in-context,13,dc-03-01,k3,no,content/courses/derivatives-in-context/lessons/dc-03-01.json,√x is concave down. Is the linear estimate of √9.1 too big or too small?,Too big — the tangent to a concave-down curve lies above it.,60,40,yes,yes,FAIL,authored-specific-rationale|authored-specific-rationale|sign-direction,0,PASS,REMEDIATE
derivatives-in-context,13,dc-03-02,k3,no,content/courses/derivatives-in-context/lessons/dc-03-02.json,A quantity s is measured with a 4% error. What is the error in √s?,"About 2% — the exponent is 1/2, so the relative error is halved.",64,23,yes,no,FAIL,exponent-rule|authored-specific-rationale|exponent-rule,0,PASS,REMEDIATE
derivatives-in-context,13,dc-03-03,k1,no,content/courses/derivatives-in-context/lessons/dc-03-03.json,"The error in a linear approximation grows like (x − a)². If you double the distance from a, roughly what happens to the error?",It quadruples.,14,18,no,no,PASS,representation-read|authored-specific-rationale|authored-specific-rationale,0,PASS,KEEP
derivatives-in-context,13,dc-03-03,k2,no,content/courses/derivatives-in-context/lessons/dc-03-03.json,"Two curves are linearised at the same point. One has |f″| = 0.01, the other |f″| = 100. Which linearisation is trustworthy over a wider range?",The one with |f″| = 0.01 — it is nearly straight already.,57,29,yes,yes,FAIL,authored-specific-rationale|authored-specific-rationale|authored-specific-rationale,0,PASS,REMEDIATE
derivatives-in-context,13,dc-03-03,k3,no,content/courses/derivatives-in-context/lessons/dc-03-03.json,Why can f(x) = |x| not be linearised at x = 0?,"f′(0) does not exist — there is no tangent line, so there is nothing to build L(x) from.",88,36,yes,no,FAIL,rate-vs-start|authored-specific-rationale|rate-vs-start,0,PASS,REMEDIATE
derivatives-in-context,13,dc-03-03,rk1,yes,content/courses/derivatives-in-context/lessons/dc-03-03.json,"Using the tangent to √x at x = 9, which estimate is more trustworthy?",√9.1,4,3,no,yes,FAIL,unit-conversion,0,PASS,REMEDIATE
derivatives-in-context,13,dc-04-01,k3,no,content/courses/derivatives-in-context/lessons/dc-04-01.json,lim(x→0) (x² + 1)/(x + 1). A student applies L'Hôpital and gets 2x/1 = 0. What went wrong?,"The form is not indeterminate — substitution gives 1/1 = 1. L'Hôpital does not apply, and using it produced a wrong answer.",123,40,yes,no,FAIL,authored-specific-rationale|authored-specific-rationale|authored-specific-rationale,0,PASS,REMEDIATE
derivatives-in-context,13,dc-04-01,rk1,yes,content/courses/derivatives-in-context/lessons/dc-04-01.json,lim(x→0) (x² − x)/(x + 1). Does L'Hôpital apply?,"No — substitution gives 0/1 = 0, an ordinary number.",52,24,yes,no,FAIL,authored-specific-rationale,0,PASS,REMEDIATE
derivatives-in-context,13,dc-04-02,k2,no,content/courses/derivatives-in-context/lessons/dc-04-02.json,lim(x→0⁺) x·ln x is the indeterminate form 0·(−∞). How do you make L'Hôpital applicable?,"Rewrite as (ln x)/(1/x) — now it is −∞/∞, which the rule handles.",65,43,yes,yes,FAIL,inside-vs-derivative|authored-specific-rationale|authored-specific-rationale,0,PASS,REMEDIATE
derivatives-in-context,13,dc-04-02,rk1,yes,content/courses/derivatives-in-context/lessons/dc-04-02.json,Rewrite x·ln x as a quotient.,(ln x)/(1/x),12,12,no,no,PASS,authored-specific-rationale,0,PASS,KEEP
differential-equations,13,de-01-01,k2,no,content/courses/differential-equations/lessons/de-01-01.json,How many curves obey the instructions of a slope field?,Infinitely many — one through every starting point. The initial condition picks one.,84,39,yes,no,FAIL,rate-vs-start|authored-specific-rationale|authored-specific-rationale,0,PASS,REMEDIATE
differential-equations,13,de-01-01,k3,no,content/courses/differential-equations/lessons/de-01-01.json,"For dy/dx = 0.5y, what happens to the field as you move upward (larger y)?","The segments get STEEPER — the bigger y is, the faster it grows.",64,19,yes,yes,FAIL,rate-vs-start|authored-specific-rationale|sign-direction,0,PASS,REMEDIATE
differential-equations,13,de-01-02,k2,no,content/courses/differential-equations/lessons/de-01-02.json,Solutions near y = 4 move TOWARD it from both sides. Solutions near y = 0 move AWAY from it. What are these two equilibria?,y = 4 is stable (it attracts); y = 0 is unstable (it repels).,61,35,yes,no,FAIL,representation-read|representation-read|inverse-confusion,0,PASS,REMEDIATE
differential-equations,13,de-02-01,k2,no,content/courses/differential-equations/lessons/de-02-01.json,ln|y| = x² + C. Solve for y.,"y = Ae^(x²), where A = e^C",26,14,no,no,PASS,exponent-rule|exponent-rule|exponent-rule,0,PASS,KEEP
differential-equations,13,de-02-01,ch1,no,content/courses/differential-equations/lessons/de-02-01.json,Separating dy/dx = 2xy required dividing by y. Which solution did that step lose?,"y = 0 — the equilibrium. Both sides are zero there, so it IS a solution, but dividing by y excluded it.",103,36,yes,no,FAIL,authored-specific-rationale|authored-specific-rationale|sign-direction,0,PASS,REMEDIATE
differential-equations,13,de-02-01,rk1,yes,content/courses/differential-equations/lessons/de-02-01.json,Separate dy/dx = y/x.,(1/y) dy = (1/x) dx,19,11,no,no,PASS,authored-specific-rationale,0,PASS,KEEP
differential-equations,13,de-03-01,k1,no,content/courses/differential-equations/lessons/de-03-01.json,A bacterial colony grows at a rate proportional to its size. Which equation says that?,dP/dt = kP,10,10,no,no,PASS,exponent-rule|rate-vs-start|rate-vs-start,0,PASS,KEEP
