course_id,lesson_id,step_path,figure_id,fixed_exemplar,text_aligned,render_decision,source,text
decimal-fluency-g5,g5d-03-01,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/decimal-fluency-g5/lessons/g5d-03-01.json,"0.9 needs one shift; 0.07 needs two. Shifting the dividend by a different amount would change the answer, which is the one thing scaling must never do."
decimal-fluency-g5,g5d-03-02,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/decimal-fluency-g5/lessons/g5d-03-02.json,Checking a decimal answer means asking whether its SIZE is possible before asking whether its digits are right.
decimal-fluency-g5,g5d-03-02,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/decimal-fluency-g5/lessons/g5d-03-02.json,3.6 × 4 with the answer 1.44 has perfectly good digits in an impossible place — four groups of nearly four cannot land near one.
decimal-fluency-g5,g5d-03-03,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/decimal-fluency-g5/lessons/g5d-03-03.json,"Money is decimals with the places named: a dime is a tenth of a dollar and a penny is a hundredth, which is why prices carry exactly two places."
decimal-fluency-g5,g5d-03-03,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/decimal-fluency-g5/lessons/g5d-03-03.json,"Every rule so far applies unchanged — align the points, compute in cents, and place the point two from the right."
decimal-fluency-g5,g5d-03-04,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/decimal-fluency-g5/lessons/g5d-03-04.json,"Measurement works the same way: a centimeter is a hundredth of a meter, so 74 cm is 0.74 m without any calculation beyond naming the place."
decimal-fluency-g5,g5d-03-04,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/decimal-fluency-g5/lessons/g5d-03-04.json,"Converting to a bigger unit shrinks the number, and the decimal point is what records how far it shrank."
decimal-fluency-g5,g5d-03-05,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/decimal-fluency-g5/lessons/g5d-03-05.json,"Multi-step decimal problems chain everything: compute in the smallest place, keep the digits honest, and place the point once at the end."
decimal-fluency-g5,g5d-03-05,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/decimal-fluency-g5/lessons/g5d-03-05.json,Estimate before and check after. With decimals the estimate is not a luxury — it is what proves the point landed where it belongs.
decimal-operations,dop-01-01,steps.0,dop-order-matters,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-01-01.json,"Take 2 + 3 × 4. Do it left to right and you get (2 + 3) × 4 = 20. Do the multiplication first and you get 2 + 12 = 14. Same numbers, two answers. Math can't allow that — so there's an agreed **order of operations** everyone follows, giving one answer every time."
decimal-operations,dop-01-01,steps.2,dop-precedence,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-01-01.json,"The rule for now: **multiplication and division come before addition and subtraction.** So in 2 + 3 × 4, the 3 × 4 happens first, giving 2 + 12 = 14. Think of × and ÷ as binding tighter — they grab their numbers before + and − get a turn."
decimal-operations,dop-01-02,steps.0,dop-grouping,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-01-02.json,"Sometimes you *want* the addition to happen first. **Parentheses** let you say so: whatever sits inside them gets done before anything else. So 2 + 3 × 4 is 14, but (2 + 3) × 4 is 20 — the parentheses force the 2 + 3, then multiply. Grouping symbols outrank the ×÷-first rule."
decimal-operations,dop-01-02,steps.3,dop-precedence,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-01-02.json,"After the grouping is done, finish with the usual order: ×÷ before +−. In 3 × (4 + 2), do 4 + 2 = 6 inside, then 3 × 6 = 18. Grouping just changes *which* step goes first — the rest of the rule still applies to what's left."
decimal-operations,dop-01-03,steps.0,dop-word-expr,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-01-03.json,"Words become expressions. ""Add 4 and 5, then double it"" means do the adding first, so it needs grouping: **(4 + 5) × 2**. The phrase ""then double"" acts on the whole sum, and the parentheses capture that. Reading carefully tells you where the grouping goes."
decimal-operations,dop-01-03,steps.3,dop-word-expr,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-01-03.json,"Word order matters. ""Double 4, then add 5"" doubles just the 4: 4 × 2 + 5 = 13 — no parentheses. But ""add 4 and 5, then double"" groups the sum: (4 + 5) × 2 = 18. Same numbers, different grouping, because the words describe different steps."
decimal-operations,dop-02-01,steps.0,dop-partial-products,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-02-01.json,"To multiply 23 × 4, split 23 into its places: 20 and 3. Multiply each by 4, then add. That's **20 × 4 = 80** and **3 × 4 = 12**, so 80 + 12 = 92. These are **partial products** — one piece per place, added back together."
decimal-operations,dop-02-01,steps.3,dop-partial-products,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-02-01.json,"This is the G4 area model, written as arithmetic. Splitting a number into tens and ones and multiplying each piece is exactly what the standard algorithm does underneath — it just hides the pieces. Seeing the partial products first makes the shortcut make sense."
decimal-operations,dop-02-02,steps.0,dop-standard-algo,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-02-02.json,"The standard algorithm is partial products, written compactly. For 47 × 6: multiply the ones, 7 × 6 = 42 — write the 2, **carry** the 4. Then the tens: 4 × 6 = 24, plus the carried 4 = 28. The answer is 282. The carry is just the tens part of the first partial product, waiting its turn."
decimal-operations,dop-02-02,steps.3,dop-standard-algo,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-02-02.json,"The carry matters most when the tens step would otherwise be wrong. For 35 × 4: ones give 5 × 4 = 20 — write 0, carry 2. Tens: 3 × 4 = 12, plus the carried 2 = 14. Answer 140. Forget the carry and you'd get 120 — off by exactly the carry's value."
decimal-operations,dop-02-03,steps.0,dop-two-by-two,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-02-03.json,"To multiply 23 × 45, multiply 23 by each part of 45. First by the 5 ones: 23 × 5 = 115. Then by the 4 tens: 23 × 40 = 920. Add the two rows: 115 + 920 = 1035. Two partial products, one for each digit of the second number."
decimal-operations,dop-02-03,steps.2,dop-two-by-two,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-02-03.json,"The second row multiplies by the 4, but that 4 means **40** — so the row is 23 × 40 = 920, not 23 × 4 = 92. In the written form you show this by putting a **0** in the ones place of the second row first, then multiplying by the 4. That placeholder zero is the whole trick."
decimal-operations,dop-03-01,steps.0,dop-estimate-quotient,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-03-01.json,"Before dividing by a two-digit number, estimate. Round the divisor to the nearest ten and pick a nearby **compatible** dividend that divides evenly. For 187 ÷ 22, round 22 to 20, then use 180 ÷ 20 = about 9. The estimate tells you roughly how big the answer should be."
decimal-operations,dop-03-01,steps.2,dop-estimate-quotient,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-03-01.json,"A compatible number is one that divides the rounded divisor cleanly. For 356 ÷ 58, round 58 to 60, then reach for a multiple of 60 near 356 — that's 360. So 360 ÷ 60 = 6. Choosing the multiple that divides evenly is the whole skill."
decimal-operations,dop-03-02,steps.0,dop-long-division,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-03-02.json,"Long division repeats four steps: **divide, multiply, subtract, bring down.** For 372 ÷ 12, look at 37 first. Your estimate says 12 fits about 3 times. Place the 3, multiply 3 × 12 = 36, subtract 37 − 36 = 1, then bring down the next digit. The estimate from last lesson picks each digit."
decimal-operations,dop-03-02,steps.2,dop-long-division,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-03-02.json,"After placing the 3: multiply 3 × 12 = 36, subtract 37 − 36 = 1. That 1 is what's left over so far. Now **bring down** the next digit of 372 — the 2 — beside the 1, making 12. The leftover joins the next digit to keep dividing."
decimal-operations,dop-03-03,steps.0,dop-remainder,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-03-03.json,"A remainder means different things depending on the question. Divide 100 kids into buses of 15: that's 6 remainder 10. Six buses hold 90 kids — but 10 kids are still waiting. You can't leave them, so you **round up** to 7 buses. When everyone must fit, the leftover forces one more group."
decimal-operations,dop-03-03,steps.2,dop-remainder,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-03-03.json,"Now the *same* division, a different question. You have 100 stickers and make full packs of 15. That's still 6 remainder 10 — but here you **drop** the remainder: only 6 full packs are possible, and 10 stickers are left over, not enough for a 7th pack. Same numbers, opposite rounding."
decimal-operations,dop-04-01,steps.0,dop-line-up,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-04-01.json,"To add or subtract decimals, line up the **decimal points**, not the right ends. Points aligned means places aligned — tenths over tenths, hundredths over hundredths. Adding 3.5 + 1.75, the 5 tenths sits over the 7 tenths, and the point keeps every digit in its true place."
decimal-operations,dop-04-01,steps.2,dop-line-up,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-04-01.json,"Once the points are aligned, **pad with trailing zeros** so both numbers have the same length. Write 3.5 as 3.50, then add straight down like whole numbers: 3.50 + 1.75. The zero holds the hundredths place so nothing drifts. Bring the point straight down into the answer."
decimal-operations,dop-04-02,steps.0,dop-pad-borrow,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-04-02.json,"When the numbers have different lengths, padding does the heavy lifting. For 4.08 + 2.9, pad 2.9 to 2.90 so the hundredths line up. If you skip that, it's easy to slide the 9 into the wrong column and add 2.09 by mistake. Padding keeps every digit honest."
decimal-operations,dop-04-02,steps.3,dop-pad-borrow,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-04-02.json,"Subtracting from a whole number means borrowing across zeros. For 10.0 − 3.47, pad to 10.00. There's nothing to borrow from in the tenths or hundredths, so the borrow travels all the way from the ones: 10 becomes 9, then the zeros become 9s and 10, and you subtract cleanly."
decimal-operations,dop-04-03,steps.0,dop-line-up,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-04-03.json,"Word problems just wrap the same skill. Words like *total*, *altogether*, or *combined* mean add; *change*, *difference*, or *how much more* mean subtract. Either way, line up the points and pad. Making change from $10.00 for a $6.75 item is 10.00 − 6.75 = $3.25."
decimal-operations,dop-04-03,steps.5,dop-line-up,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-04-03.json,"Some problems take two steps. To find change from $20 for several items, first **add** the items into a total, then **subtract** that total from $20. Do the steps in order — the total feeds the subtraction. Read carefully so you answer the question actually asked."
decimal-operations,dop-05-01,steps.0,dop-decimal-grid,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-05-01.json,"To multiply decimals, ignore the points at first: multiply as whole numbers. Then count the total decimal places in **both** factors, and put that many places in the answer. For 0.3 × 0.4: 3 × 4 = 12, and there are two decimal places total, so the answer is 0.12."
decimal-operations,dop-05-01,steps.4,dop-count-places,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-05-01.json,"Count the places first, then tidy up. 1.2 × 0.5: 12 × 5 = 60, two places gives 0.60 — and 0.60 is just 0.6, so a trailing zero can drop away. Always place by the count *before* removing any trailing zeros, or the point lands wrong."
decimal-operations,dop-05-02,steps.0,dop-count-places,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-05-02.json,"The rule scales to bigger numbers. For 2.5 × 1.4, multiply as wholes: 25 × 14 = 350. Both factors have one decimal place, so two total — place the point two from the right: 3.50, which is 3.5. Multiply first, count places second, every time."
decimal-operations,dop-05-02,steps.3,dop-estimate-quotient,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-05-02.json,"Estimation guards the point. For 2.5 × 1.4, round to about 3 × 1 = 3 — so the answer should be near 3, which 3.5 is. That instantly rules out 35 (way too big) and 0.35 (way too small). A quick estimate catches a misplaced point every time."
decimal-operations,dop-05-03,steps.0,dop-count-places,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-05-03.json,"To divide a decimal by a whole number, divide as usual and bring the decimal point **straight up** into the answer. For 4.8 ÷ 6, think 48 ÷ 6 = 8, and the point comes straight up to give 0.8. The point stays in its column — it doesn't move."
decimal-operations,dop-05-03,steps.3,decimal-shift,no,yes,RENDER,content/courses/decimal-operations/lessons/dop-05-03.json,"Dividing by a *decimal* needs one move first: **shift both numbers** the same number of places until the divisor is a whole number. For 1.5 ÷ 0.5, shift each one place right: 15 ÷ 5 = 3. Shifting both the same way keeps the answer the same — it's like scaling a fraction up."
decimals-intro-g4,dg4-01-01,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-01.json,One whole can be split into 10 equal parts. Each part is called one tenth of the whole.
decimals-intro-g4,dg4-01-01,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-01.json,The count of shaded tenths becomes a decimal: write the count just after a dot called the decimal point. Three tenths is 0.3.
decimals-intro-g4,dg4-01-02,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-02.json,Every count of tenths has a decimal name. The digit after the decimal point counts the tenths.
decimals-intro-g4,dg4-01-02,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-02.json,"Zero point five, zero point nine — the pattern is always the same: the tenths digit counts the shaded columns."
decimals-intro-g4,dg4-01-03,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-03.json,The strip is a piece of the number line: its left edge is 0 and its right edge is 1. The column edges mark the tenths.
decimals-intro-g4,dg4-01-03,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-03.json,Each tenth is one step of the walk from 0 to 1. Shading 0.4 walks four of the ten steps.
decimals-intro-g4,dg4-01-04,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-04.json,A tenths decimal and a tenths fraction name the same amount two ways: 0.7 and 7/10 are the same seven parts.
decimals-intro-g4,dg4-01-04,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-04.json,The fraction shows the split (10 equal parts) and the count (7 of them). The decimal hides the 10 and keeps the 7.
decimals-intro-g4,dg4-01-05,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-05.json,Each tenth can be split into 10 smaller parts. That makes 100 equal cells — each one is a hundredth of the whole.
decimals-intro-g4,dg4-01-05,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-05.json,One full column of the new grid is still one tenth. It just shows up as 10 little hundredth-cells stacked together.
decimals-intro-g4,dg4-01-06,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-06.json,A count of hundredths gets a two-digit decimal: the count's last digit lands two places after the point.
decimals-intro-g4,dg4-01-06,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-01-06.json,"When the count is small, a zero holds the tenths place: nine hundredths is 0.09, not 0.9."
decimals-intro-g4,dg4-02-01,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-01.json,"The grid reads any hundredths decimal: full columns show the tenths digit, single cells show the hundredths digit."
decimals-intro-g4,dg4-02-01,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-01.json,0.37 is three full columns and seven more cells — 37 cells in all. The decimal's digits ARE the grid recipe.
decimals-intro-g4,dg4-02-02,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-02.json,"Any tenths amount can be renamed in hundredths: each tenth is worth 10 hundredths, so multiply the count by 10."
decimals-intro-g4,dg4-02-02,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-02.json,"0.4 = 40/100. Four full columns hold 40 cells — same shading, new name."
decimals-intro-g4,dg4-02-03,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-03.json,"To add tenths and hundredths, rename first: turn the tenths into hundredths, then add the counts."
decimals-intro-g4,dg4-02-03,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-03.json,"0.2 + 0.05: the 0.2 is 20 hundredths, so the sum is 20 + 5 = 25 hundredths — 0.25."
decimals-intro-g4,dg4-02-04,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-04.json,"A decimal is read by its last place: 0.62 is read “sixty-two hundredths,” because its digits end in the hundredths place."
decimals-intro-g4,dg4-02-04,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-04.json,"0.07 is “seven hundredths” — the zero after the point is silent in the name, but it holds the tenths place open."
decimals-intro-g4,dg4-02-05,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-05.json,"Each digit after the point has its own place name: first the tenths place, then the hundredths place."
decimals-intro-g4,dg4-02-05,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-05.json,"In 0.58, the 5 is in the tenths place — worth five full columns — and the 8 is in the hundredths place — eight single cells."
decimals-intro-g4,dg4-02-06,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-06.json,"Fractions over 10 or over 100 convert straight to decimals: the denominator names the place, the numerator fills it."
decimals-intro-g4,dg4-02-06,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-02-06.json,62/100 becomes 0.62; 3/10 becomes 0.3. No arithmetic — just place the count.
decimals-intro-g4,dg4-03-01,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-01.json,Every hundredths decimal converts back to a fraction over 100: 0.43 is 43/100.
decimals-intro-g4,dg4-03-01,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-01.json,"Watch the digit order — 0.43 is 43/100, not 34/100. The places carry the value."
decimals-intro-g4,dg4-03-02,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-02.json,"To compare decimals, line up the places: compare tenths digits first, and only check hundredths when the tenths tie."
decimals-intro-g4,dg4-03-02,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-02.json,"More digits does not mean more value: 0.5 beats 0.35, because 5 tenths beats 3 tenths before hundredths are even read."
decimals-intro-g4,dg4-03-03,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-03.json,A zero added after the last decimal digit changes nothing: 0.60 and 0.6 shade exactly the same six columns.
decimals-intro-g4,dg4-03-03,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-03.json,"0.60 says “60 hundredths” and 0.6 says “6 tenths” — two names for one amount, because 60 hundredths IS 6 tenths."
decimals-intro-g4,dg4-03-04,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-04.json,"Ordering decimals is repeated comparison: place them by tenths digits first, using hundredths only for ties."
decimals-intro-g4,dg4-03-04,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-04.json,"In 0.09, 0.35, 0.4, 0.5 the digit counts vary, but the tenths digits 0, 3, 4, 5 already tell the whole story."
decimals-intro-g4,dg4-03-05,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-05.json,"Money runs on hundredths: a dollar splits into 100 cents, so a dime is one tenth and a penny is one hundredth."
decimals-intro-g4,dg4-03-05,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-05.json,3 dimes and 7 pennies is $0.37 — the dimes fill the tenths place and the pennies fill the hundredths place.
decimals-intro-g4,dg4-03-06,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-06.json,"Measurement uses hundredths too: one meter is 100 centimeters, so each centimeter is one hundredth of a meter."
decimals-intro-g4,dg4-03-06,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-intro-g4/lessons/dg4-03-06.json,A 42-centimeter ribbon is 0.42 meters — the same renaming the grid has shown all along.
decimals-place-value,dpv-01-01,steps.0,decimal-tenths,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-01-01.json,"You already climbed the ×10 ladder up to a million: each rung left is ten times bigger. Now climb the other way. Split one whole into 10 equal parts and each part is a **tenth** — the first rung *below* the ones place. We write one tenth as **0.1**, and the dot (the decimal point) marks where the ones place ends."
decimals-place-value,dpv-01-01,steps.3,dpv-ladder-below,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-01-01.json,"The ladder rule still holds, both directions: the ones place is **ten times** one tenth, and one tenth is **one tenth of** the ones place. So 0.1 × 10 = 1, and 1 ÷ 10 = 0.1. Tenths are just the ladder's next rung down."
decimals-place-value,dpv-01-02,steps.0,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-01-02.json,"Keep climbing down. Split one tenth into 10 equal parts and each is a **hundredth** — written 0.01, because it takes two places after the point. A 10×10 grid shows it: 100 tiny cells fill one whole, so each cell is one hundredth."
decimals-place-value,dpv-01-02,steps.3,dpv-hundredths-grid,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-01-02.json,"One more rung: split a hundredth into 10 and you get a **thousandth** — written 0.001, three places after the point. The ladder never runs out downward, but Grade 5 stops here: tenths, hundredths, thousandths."
decimals-place-value,dpv-01-03,steps.0,decimal-shift,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-01-03.json,"In Grade 4 the ×10 ladder ran through the whole numbers: ×10 slid a digit one rung **left** (bigger), ÷10 one rung **right** (smaller). Nothing new happens at the decimal point — the same two moves keep working straight through it. The point is just a landmark, not a wall."
decimals-place-value,dpv-01-03,steps.3,decimal-shift,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-01-03.json,"Chaining moves just repeats the slide. Two ×10 moves is one rung left, then another: 0.03 → 0.3 → 3. Two ÷10 moves is two rungs right: 7 → 0.7 → 0.07. Count the moves, count the rungs."
decimals-place-value,dpv-02-01,steps.0,dpv-place-names,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-02-01.json,"Each rung below the point has a name that ends in **-ths**: the first place is **tenths**, the second **hundredths**, the third **thousandths**. So in 0.375 the 3 is 3 tenths, the 7 is 7 hundredths, and the 5 is 5 thousandths — read left to right, smallest name last."
decimals-place-value,dpv-02-01,steps.3,dpv-place-names,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-02-01.json,"A digit's **name tells its value**. The 7 in 0.375 isn't just ""7"" — it's 7 *hundredths*, worth 7/100. The place name is the size of each piece, and the digit counts how many of those pieces you have."
decimals-place-value,dpv-02-02,steps.0,dpv-expanded,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-02-02.json,"A decimal is just its places, added up. Break 0.375 into what each digit is worth: **3/10 + 7/100 + 5/1000**. That's **expanded form** — the number pulled apart into one piece per place, so you can see exactly where each digit's value comes from."
decimals-place-value,dpv-02-02,steps.3,dpv-expanded,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-02-02.json,"Expanded form runs both ways. Given the pieces, add them back to rebuild the decimal: 2/10 + 4/100 puts a 2 in tenths and a 4 in hundredths, so it recomposes to **0.24**. Each fraction lands in its own place."
decimals-place-value,dpv-02-03,steps.0,dpv-words,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-02-03.json,"To say a decimal in words, read the digits after the point as a whole number, then name the **last** (smallest) place. So 0.375 is ""three hundred seventy-five **thousandths**"" — because the last digit lands in thousandths. One place name covers the whole fractional part."
decimals-place-value,dpv-02-03,steps.3,dpv-words,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-02-03.json,"Going the other way, the place name tells you the **last** place to fill — and you may need placeholder zeros to reach it. ""Nine hundredths"" ends in hundredths (2nd place), so the 9 goes there and a 0 holds the empty tenths: **0.09**."
decimals-place-value,dpv-03-01,steps.0,dpv-line-up-compare,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-03-01.json,"To compare two decimals, line up their points and check place by place, **left to right**. The first place where the digits differ decides it — a bigger digit there wins, no matter what follows. Start at tenths, the biggest place after the point."
decimals-place-value,dpv-03-01,steps.3,dpv-line-up-compare,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-03-01.json,"Here's the trap: more digits does **not** mean bigger. Compare 0.7 and 0.68 at the first place — tenths: 7 versus 6. 7 wins immediately, so **0.7 is greater than 0.68**, even though 0.68 has more digits. The first differing place is all that matters."
decimals-place-value,dpv-03-02,steps.0,dpv-trailing-zero,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-03-02.json,"Zeros added to the **right end** of a decimal change nothing: 0.5, 0.50, and 0.500 are the same value. Each extra zero just says ""and no more of the next smaller piece."" Half a whole is half whether you write one place or three."
decimals-place-value,dpv-03-02,steps.3,dpv-trailing-zero,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-03-02.json,"Padding is a **tool**: give two decimals the same number of places, then compare like whole numbers. To check 0.5 against 0.45, pad to 0.50 — now compare 50 and 45. So **0.5 is greater than 0.45**, even though 0.45 has more digits."
decimals-place-value,dpv-03-03,steps.0,dpv-line-up-compare,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-03-03.json,"To order a whole set of decimals, use one trick: **pad them all to the same number of places** with trailing zeros, then read them like whole numbers. Once every number has the same length, the smallest ""whole number"" is the least decimal."
decimals-place-value,dpv-03-03,steps.3,dpv-trailing-zero,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-03-03.json,"The padding trick shines when lengths are mixed. For 0.3, 0.25, 0.301, 0.31, pad to three places: 0.300, 0.250, 0.301, 0.310. Now compare 300, 250, 301, 310 — the order falls right out."
decimals-place-value,dpv-04-01,steps.0,dpv-round-whole,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-04-01.json,"Rounding a decimal to the nearest whole asks: which whole number is it closest to? Look at the **tenths** digit — the first one after the point. If it's 5 or more, round up to the next whole; if it's 4 or less, stay at the current whole. So 3.8 rounds to 4, and 3.2 stays at 3."
decimals-place-value,dpv-04-01,steps.3,dpv-round-whole,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-04-01.json,"What about an exact halfway, like 3.5? It sits the same distance from 3 and from 4. The agreed **convention** is: a tenths digit of exactly 5 rounds **up**. It's a rule people chose for consistency, not a law of nature — but everyone follows it, so 3.5 rounds to 4."
decimals-place-value,dpv-04-02,steps.0,dpv-round-whole,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-04-02.json,"The same rule rounds to any place, not just wholes. Pick your target place, then look at the digit **one place to its right** — the *decider*. To round to the nearest tenth, look at the hundredths digit: 5 or more rounds the tenths up, 4 or less leaves it. So 3.16 rounds to 3.2."
decimals-place-value,dpv-04-02,steps.3,dpv-round-whole,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-04-02.json,"To round to the nearest **hundredth**, the target moves one place right — so the decider does too, becoming the **thousandths** digit. Look there: 5 or more rounds the hundredths up. The rule never changes; only which place you target and which you check."
decimals-place-value,dpv-04-03,steps.0,dpv-round-whole,no,yes,RENDER,content/courses/decimals-place-value/lessons/dpv-04-03.json,"Real problems tell you which place to round to. ""Nearest dollar"" means round to the ones place — and the **tenths** digit (the dimes) is the decider. So $4.60 rounds to $5, because 6 is 5 or more. The context names the place; the rule stays the same."
