file,lesson_id,path,step_id,figure,cause,registered,aligned,blocklisted,body
"content/courses/derivatives-in-context/lessons/dc-03-03.json","dc-03-03","remedials.0.concept","rc1","dr-flat-not-turning","RENDERS","true","true","false","Two questions before you trust a linearisation. **How far from a am I?** (the error grows like the square of that distance) and **how hard does the curve bend?** (the error is proportional to |f″|). Close in and gently curved: excellent. Far out and sharply curved: useless."
"content/courses/derivatives-in-context/lessons/dc-04-01.json","dc-04-01","steps.0","c1","dc-lhopital-tangents","RENDERS","true","true","false","In precalculus you met 0/0 and were told to **factor and cancel**. It worked. But nobody said WHY, and it only worked when something happened to cancel.  Here is why. Near x = a, both f and g are almost their tangent lines. So their RATIO is almost the ratio of the tangents — and if both vanish at a, that ratio is exactly **f′(a)/g′(a)**.  **L'Hôpital's rule:** if f/g gives 0/0, then lim f/g = lim f′/g′."
"content/courses/derivatives-in-context/lessons/dc-04-01.json","dc-04-01","steps.4","c2","dc-lhopital-tangents","RENDERS","true","true","false","Two warnings, and both are earned:  **Check the form FIRST.** L'Hôpital applies only to 0/0 or ∞/∞. Apply it to anything else and it produces confident nonsense.  **It is not the quotient rule.** You differentiate the top and the bottom **separately** — no minus sign, no square. Confusing the two is the commonest slip in this chapter."
"content/courses/derivatives-in-context/lessons/dc-04-01.json","dc-04-01","remedials.0.concept","rc1","dr-tangent-line","RENDERS","true","true","false","Substitute first. If you get 0/0 or ∞/∞ — and ONLY then — differentiate the top and the bottom **separately** and try again. If you get any ordinary number, you already have the limit and the rule must not be touched."
"content/courses/derivatives-in-context/lessons/dc-04-02.json","dc-04-02","steps.0","c1","dc-lhopital-tangents","RENDERS","true","true","false","L'Hôpital speaks only two languages: **0/0** and **∞/∞**.  But other forms are indeterminate too — 0·∞, ∞ − ∞, 1^∞ — and every one of them can be **rewritten as a quotient**, and then handed over.  The skill is not the rule. It is the rewriting."
"content/courses/derivatives-in-context/lessons/dc-04-02.json","dc-04-02","steps.4","c2","dc-lhopital-tangents","RENDERS","true","true","false","For **∞ − ∞**, put it over a common denominator. For **1^∞**, take logarithms — the log turns an exponent into a product, and the product into a quotient.  In every case the move is the same: **manufacture a quotient**, check the form, then differentiate.  A narrow tool with a wide reach — and the reach is entirely in the rewriting."
"content/courses/derivatives-in-context/lessons/dc-04-02.json","dc-04-02","remedials.0.concept","rc1","dr-chain-gears","RENDERS","true","true","false","L'Hôpital needs a fraction. If you have a product, push one factor downstairs as its reciprocal. If you have a difference, put it over a common denominator. Manufacture the quotient FIRST, then check the form."
"content/courses/differential-equations/lessons/de-01-01.json","de-01-01","steps.0","c1","de-slope-field-threads","RENDERS","true","true","false","A differential equation does not tell you what y IS. It tells you, at every point, **which way to go**.  dy/dx = f(x, y) is an instruction: *at this point, leave with this slope.*  Draw a tiny segment at every point with the prescribed slope and you have a **slope field** — a set of instructions. A solution is any curve that obeys them everywhere."
"content/courses/differential-equations/lessons/de-01-01.json","de-01-01","steps.4","c2","de-slope-field-threads","RENDERS","true","true","false","So this is the picture the + C has been waiting for.  **The differential equation gives the FAMILY.** (the field) **The initial condition selects ONE.** (the starting point)  And the field exists even when no formula does. Most differential equations cannot be solved with symbols at all — but their slope fields can always be drawn, and their curves always exist."
"content/courses/differential-equations/lessons/de-01-01.json","de-01-01","remedials.0.concept","rc1","dr-chain-gears","RENDERS","true","true","false","Read the right-hand side as a command: *at this point, head off with THIS slope.* Draw the command as a little segment at every point, and a solution is any curve that follows the segments wherever it goes."
"content/courses/differential-equations/lessons/de-01-02.json","de-01-02","steps.0","c1","de-slope-field-threads","RENDERS","true","true","false","Some fields have a line along which **every segment is flat**.  Start there and the instruction says: *do not move.* So the solution is a horizontal line — forever. That is an **equilibrium solution**, and it is found by setting the whole right-hand side to zero:  **dy/dx = 0 ⟹ solve f(x, y) = 0 for y.**  It is not a curve that happens to be flat. It is the one curve the instructions forbid from going anywhere."
"content/courses/differential-equations/lessons/de-01-02.json","de-01-02","steps.4","c2","dr-flat-not-turning","RENDERS","true","true","false","And the field answers questions the formula would make you work for.  **What happens in the long run?** Follow the segments. Every solution starting above zero ends up at the ceiling.  **Where does it grow fastest?** Where the segments are steepest — for this logistic equation, at exactly HALF the ceiling, y = 2.  All of that, before a single line of algebra."
"content/courses/differential-equations/lessons/de-01-02.json","de-01-02","remedials.0.concept","rc1","dr-flat-not-turning","RENDERS","true","true","false","Set the whole right-hand side to zero and solve for y. Every y you find is a horizontal line the solution can never leave — because the instruction there says *do not move*."
"content/courses/differential-equations/lessons/de-02-01.json","de-02-01","steps.4","c2","de-slope-field-threads","RENDERS","true","true","false","Two habits worth forming:  **Apply the initial condition EARLY.** Solve for the constant as soon as you have an equation containing it, rather than dragging C through three more lines of algebra.  **Watch for the equilibrium you divided away.** Dividing by y assumed y ≠ 0 — and y = 0 is a perfectly good solution that the algebra has just quietly discarded. The slope field would never have lost it."
"content/courses/differential-equations/lessons/de-02-01.json","de-02-01","remedials.0.concept","rc1","dr-chain-gears","RENDERS","true","true","false","Every y (including the dy) to the left. Every x (including the dx) to the right. Integrate both sides, put ONE + C on the right, and only then solve for y."
"content/courses/differential-equations/lessons/de-03-01.json","de-03-01","steps.0","c1","dr-e-self-derivative","RENDERS","true","true","false","In Algebra 1 you were HANDED exponential growth as a fact: some things grow like bˣ, and that is that.  Here is where it comes from.  **dy/dt = ky** — *the rate of growth is proportional to how much you already have.*  Separate and integrate: (1/y)dy = k dt → ln|y| = kt + C → **y = y₀e^(kt)**.  Exponential growth is not a species of function. It is what dy/dt = ky *forces*."
"content/courses/differential-equations/lessons/de-03-01.json","de-03-01","steps.4","c2","dr-e-self-derivative","RENDERS","true","true","false","Make k **negative** and the same equation becomes decay:  **dy/dt = −ky** → y = y₀e^(−kt)  Radioactive atoms, cooling coffee, drugs leaving the bloodstream — all obey *the rate of loss is proportional to what is left*. And the **half-life** is the time to fall by half:  y₀/2 = y₀e^(−kT) → **T = ln2 / k**  One equation, two behaviours, and the sign of k decides which."
"content/courses/differential-equations/lessons/de-03-01.json","de-03-01","remedials.0.concept","rc1","dr-e-self-derivative","RENDERS","true","true","false","Read the sentence, then write the equation. *'Grows in proportion to how much there is'* is dy/dt = ky. Separate it, integrate it, and out comes y = y₀e^(kt) — every time."
"content/courses/differential-equations/lessons/de-03-02.json","de-03-02","steps.0","c1","dr-flat-not-turning","RENDERS","true","true","false","Exponential growth is a lie told about the short term. Nothing grows forever — food runs out, space runs out.  So make k **stop being constant**. Let it shrink to zero as the population approaches a ceiling K:  **dP/dt = kP(1 − P/K)**  When P is small the bracket is nearly 1 and growth is nearly exponential. When P nears K the bracket goes to zero and growth stops. **The logistic equation is what happens when k stops being constant.**"
"content/courses/differential-equations/lessons/de-03-02.json","de-03-02","steps.5","c2","dr-flat-not-turning","RENDERS","true","true","false","So the logistic curve has a shape you can now read entirely off the equation:  **Below K/2** — growing, and growing FASTER. (concave up) **At K/2** — the inflection: fastest growth, and the moment it starts easing. **Above K/2** — still growing, but slowing. (concave down) **At K** — stopped.  An S-curve, and every feature of it is forced by kP(1 − P/K)."
"content/courses/differential-equations/lessons/de-03-02.json","de-03-02","remedials.0.concept","rc1","dr-flat-not-turning","RENDERS","true","true","false","Read the bracket. **(1 − P/K)** is nearly 1 when P is small (so growth is nearly exponential) and nearly 0 when P nears K (so growth shuts down). The bracket is the ceiling, written as algebra."
"content/courses/differential-equations/lessons/de-04-01.json","de-04-01","steps.0","c1","dr-tangent-line","RENDERS","true","true","false","Most differential equations cannot be solved with symbols. At all. Ever.  But the **field** always exists — so **walk it**.  Stand at the starting point. Read the instruction (the slope). Take one small step in that direction. Read the new instruction. Step again.  **yₙ₊₁ = yₙ + h·f(xₙ, yₙ)**  That is Euler's method, and it is nothing but the tangent-line approximation from C2, used over and over."
"content/courses/differential-equations/lessons/de-04-01.json","de-04-01","steps.4","c2","dr-flat-not-turning","RENDERS","true","true","false","Euler's answer is **wrong**, and it is wrong in a predictable direction.  Each step follows the tangent, and a tangent to a **concave-up** curve lies BELOW it — so Euler **undershoots**. For a concave-down curve, it overshoots.  That is the same f″ argument from C2's linearisation lesson, applied once per step. And halving h roughly halves the total error."
"content/courses/differential-equations/lessons/de-04-01.json","de-04-01","remedials.0.concept","rc1","dr-tangent-line","RENDERS","true","true","false","**New y = old y + (step size) × (slope right now).** Then move along by the step size, read the NEW slope at the NEW point, and do it again. You are walking through the field one short straight line at a time."
"content/courses/division-fluency-g3/lessons/df3-01-01.json","df3-01-01","steps.0","c1","mult3-fair-shares","RENDERS","true","true","false","Dividing by 2 splits a total into two equal groups — halving."
"content/courses/division-fluency-g3/lessons/df3-01-01.json","df3-01-01","steps.3","c2","mult3-fact-family","RENDERS","true","true","false","Halving undoes doubling: 2 × 8 = 16, so 16 ÷ 2 = 8."
"content/courses/division-fluency-g3/lessons/df3-01-01.json","df3-01-01","remedials.0.concept","rem-g3d-div2-c","mult3-fair-shares","RENDERS","true","true","false","Twelve shared equally between 2 groups makes 6 in each group."
"content/courses/division-fluency-g3/lessons/df3-01-02.json","df3-01-02","steps.0","c1","mult3-how-many-groups","RENDERS","true","true","false","Dividing by 3 asks how many groups of 3 fit — or how many are in each of 3 equal shares."
"content/courses/division-fluency-g3/lessons/df3-01-02.json","df3-01-02","steps.3","c2","mult3-fact-family","RENDERS","true","true","false","Both readings give the same quotient, and both undo a ×3 fact."
"content/courses/division-fluency-g3/lessons/df3-01-02.json","df3-01-02","remedials.0.concept","rem-g3d-div3-c","mult3-how-many-groups","RENDERS","true","true","false","Eighteen can be split into 3 equal groups of 6."
"content/courses/division-fluency-g3/lessons/df3-01-03.json","df3-01-03","steps.0","c1","mult3-double-double","RENDERS","true","true","false","Dividing by 4 halves twice; dividing by 5 undoes the familiar ×5 facts."
"content/courses/division-fluency-g3/lessons/df3-01-03.json","df3-01-03","steps.3","c2","mult3-fact-family","RENDERS","true","true","false","For a whole-number division fact with a nonzero divisor, multiply the quotient by the divisor to check the total."
"content/courses/division-fluency-g3/lessons/df3-01-03.json","df3-01-03","remedials.0.concept","rem-g3d-div45-c","mult3-double-double","RENDERS","true","true","false","The fact 4 × 6 = 24 also tells us 24 ÷ 4 = 6."
"content/courses/division-fluency-g3/lessons/df3-01-04.json","df3-01-04","steps.0","c1","mult3-missing-factor","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","Dividing by 6 and 7 undoes the harder tables — the same facts, read backwards."
"content/courses/division-fluency-g3/lessons/df3-01-04.json","df3-01-04","steps.3","c2","mult3-fact-family","RENDERS","true","true","false","If the multiplication fact is automatic, the division is too."
"content/courses/division-fluency-g3/lessons/df3-01-04.json","df3-01-04","remedials.0.concept","rem-g3d-div67-c","mult3-missing-factor","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","Division finds the missing factor: 6 × 5 = 30, so 30 ÷ 6 = 5."
"content/courses/division-fluency-g3/lessons/df3-02-01.json","df3-02-01","steps.0","c1","mult3-missing-factor","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","Dividing by 8 and 9 completes the harder quotients."
"content/courses/division-fluency-g3/lessons/df3-02-01.json","df3-02-01","steps.3","c2","mult3-divide-by-nine","RENDERS","true","true","false","For ÷9, the ×10 shortcut still helps: 63 is 70 minus 7, and 63 ÷ 9 = 7."
"content/courses/division-fluency-g3/lessons/df3-02-01.json","df3-02-01","remedials.0.concept","rem-g3d-div89-c","mult3-divide-by-nine","RENDERS","true","true","false","Six groups of 9 make 54, so 54 ÷ 9 = 6."
"content/courses/division-fluency-g3/lessons/df3-02-02.json","df3-02-02","steps.0","c1","mult3-divide-by-ten","RENDERS","true","true","false","Dividing 70 by 10 asks how many tens make 70. Seven tens make 70, so 70 ÷ 10 = 7."
"content/courses/division-fluency-g3/lessons/df3-02-02.json","df3-02-02","steps.3","c2","mult3-divide-by-ten","RENDERS","true","true","false","Seventy is 7 tens. Grouping those 7 tens into groups worth 1 ten gives 7; the written zero records that 70 had no leftover ones."
"content/courses/division-fluency-g3/lessons/df3-02-02.json","df3-02-02","remedials.0.concept","rem-g3d-div10-c","mult3-divide-by-ten","RENDERS","true","true","false","Fifty is 5 complete tens, so 50 ÷ 10 = 5."
"content/courses/division-fluency-g3/lessons/df3-02-03.json","df3-02-03","steps.0","c1","mult3-missing-factor","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","The fastest division strategy is a multiplication question: 56 ÷ 7 asks 7 × ? = 56."
"content/courses/division-fluency-g3/lessons/df3-02-03.json","df3-02-03","steps.3","c2","mult3-fact-family","RENDERS","true","true","false","Every exact whole-number division fact with a nonzero divisor has a multiplication twin, often one you already know."
"content/courses/division-fluency-g3/lessons/df3-02-03.json","df3-02-03","remedials.0.concept","rem-g3d-think-mult-c","mult3-missing-factor","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","The inverse multiplication question for 49 ÷ 7 is 7 × ? = 49."
"content/courses/division-fluency-g3/lessons/df3-02-04.json","df3-02-04","steps.0","c1","mult3-missing-factor","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","A missing number can sit in either position: 6 × ? = 54 or 54 ÷ ? = 9."
"content/courses/division-fluency-g3/lessons/df3-02-04.json","df3-02-04","steps.3","c2","mult3-fact-family","RENDERS","true","true","false","Both are the same family — identify which number is missing, then use the twin fact."
"content/courses/division-fluency-g3/lessons/df3-02-04.json","df3-02-04","remedials.0.concept","rem-g3d-missing-c","mult3-missing-factor","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","The quotient is the missing factor in 8 × ? = 56."
"content/courses/division-fluency-g3/lessons/df3-03-01.json","df3-03-01","steps.0","c1","mult3-divide-one-self","RENDERS","true","true","false","Two special cases: dividing by 1 changes nothing, and dividing a nonzero number by itself gives 1."
"content/courses/division-fluency-g3/lessons/df3-03-01.json","df3-03-01","steps.3","c2","mult3-divide-one-self","RENDERS","true","true","false","8 ÷ 1 = 8, because one group holds everything. 8 ÷ 8 = 1, because it makes exactly one full group."
"content/courses/division-fluency-g3/lessons/df3-03-01.json","df3-03-01","remedials.0.concept","rem-g3d-special-c","mult3-divide-one-self","RENDERS","true","true","false","A nonzero number divided by itself makes exactly 1 full group."
"content/courses/division-fluency-g3/lessons/df3-03-02.json","df3-03-02","steps.0","c1","mult3-divide-by-zero","RENDERS","true","true","false","Division by zero is undefined: no quotient can make a nonzero total when multiplied by 0."
"content/courses/division-fluency-g3/lessons/df3-03-02.json","df3-03-02","steps.3","c2","mult3-divide-by-zero","RENDERS","true","true","false","Because no number times 0 can give anything but 0, there is nothing for 7 ÷ 0 to equal."
"content/courses/division-fluency-g3/lessons/df3-03-02.json","df3-03-02","remedials.0.concept","rem-g3d-zero-c","mult3-divide-by-zero","RENDERS","true","true","false","To divide 5 by 0, we would need a number that makes 0 × ? = 5. No number works."
"content/courses/division-fluency-g3/lessons/df3-03-03.json","df3-03-03","steps.0","c1","mult3-fact-family","RENDERS","true","true","false","Mixed division practice: any divisor from 2 to 10, out of order."
"content/courses/division-fluency-g3/lessons/df3-03-03.json","df3-03-03","steps.3","c2","mult3-array","RENDERS","true","true","false","Out of order removes the table's rhythm and tests genuine recall."
"content/courses/division-fluency-g3/lessons/df3-03-03.json","df3-03-03","remedials.0.concept","rem-g3d-mixed-c","mult3-fact-family","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","Use the matching multiplication fact: 5 × 7 = 35."
"content/courses/division-fluency-g3/lessons/df3-03-04.json","df3-03-04","steps.0","c1","mult3-which-op","RENDERS","true","true","false","The last skill is choosing: does the problem ask you to combine equal groups, or to split a total?"
"content/courses/division-fluency-g3/lessons/df3-03-04.json","df3-03-04","steps.3","c2","mult3-fair-shares","RENDERS","true","true","false","Known groups and group size means multiply. A known total that must be shared means divide."
"content/courses/division-fluency-g3/lessons/df3-03-04.json","df3-03-04","remedials.0.concept","rem-g3d-choose-c","mult3-which-op","RENDERS","true","true","false","When a known total is shared equally, divide to find the size of each share."
"content/courses/equations-unknowns-g1/lessons/g1e-01-01.json","g1e-01-01","steps.0","c1","as-equal-sign","RENDERS","true","true","false","An equal sign means the two sides have the same value. The picture balances 5 + 3 with 8: both sides are 8."
"content/courses/equations-unknowns-g1/lessons/g1e-01-01.json","g1e-01-01","steps.3","c2","add-balance-scale","RENDERS","true","true","false","To check an equation, find each side. If the values match, the equation is true. The scale shows 6 + 4 and 10 balancing."
"content/courses/equations-unknowns-g1/lessons/g1e-01-01.json","g1e-01-01","remedials.0.concept","rem-g1e-equal-meaning-c","add-balance-scale","RENDERS","true","true","false","The scale is level because 6 + 4 and 10 have the same value. Check both sides of an equation the same way."
"content/courses/equations-unknowns-g1/lessons/g1e-01-02.json","g1e-01-02","steps.0","c1","as-equal-sign","RENDERS","true","true","false","Some equations are true and some are false. The picture shows 5 + 3 = 8, a true equation. But 5 + 2 = 8 is false because 7 does not equal 8."
"content/courses/equations-unknowns-g1/lessons/g1e-01-02.json","g1e-01-02","steps.3","c2","add-balance-scale","RENDERS","true","true","false","Find each side, then compare. The scale shows a true equation because 6 + 4 and 10 have the same value."
"content/courses/equations-unknowns-g1/lessons/g1e-01-02.json","g1e-01-02","remedials.0.concept","rem-g1e-true-false-c","as-equal-sign","RENDERS","true","true","false","The picture shows a true equation: 5 + 3 and 8 match. A true equation must have the same value on both sides."
"content/courses/equations-unknowns-g1/lessons/g1e-01-03.json","g1e-01-03","steps.0","c1","add-balance-scale","RENDERS","true","true","false","Both sides may have addition. In 4 + 5 = 6 + 3, both sides are 9. The picture shows another balance: 6 + 4 and 10 are equal."
"content/courses/equations-unknowns-g1/lessons/g1e-01-03.json","g1e-01-03","steps.3","c2","balance-unknown","RENDERS","true","true","false","First find the total on the complete side. Then fill the blank to match it. The picture shows 6 + 4 = 10, so the blank is 4."
"content/courses/equations-unknowns-g1/lessons/g1e-01-03.json","g1e-01-03","remedials.0.concept","rem-g1e-balance-c","balance-unknown","RENDERS","true","true","false","The picture shows 6 + ? = 10. Since 6 + 4 makes 10, the blank is 4 and the scale balances."
"content/courses/equations-unknowns-g1/lessons/g1e-01-04.json","g1e-01-04","steps.0","c1","add-balance-scale","RENDERS","true","true","false","A total may come first: 12 = 8 + 4 is true. The picture shows 6 + 4 = 10; read it backward as 10 = 6 + 4 and it is still true."
"content/courses/equations-unknowns-g1/lessons/g1e-01-04.json","g1e-01-04","steps.3","c2","balance-unknown","RENDERS","true","true","false","For 12 = 8 + ?, find the part that joins 8 to make 12. The picture shows another example: 10 = 6 + 4, so its blank is 4."
"content/courses/equations-unknowns-g1/lessons/g1e-01-04.json","g1e-01-04","remedials.0.concept","rem-g1e-right-side-c","balance-unknown","RENDERS","true","true","false","The picture can be read in either direction: 6 + 4 = 10 and 10 = 6 + 4 are both true."
"content/courses/equations-unknowns-g1/lessons/g1e-01-05.json","g1e-01-05","steps.0","c1","add-balance-scale","RENDERS","true","true","false","Two sums can stand on the two sides: 3 + 6 = 4 + 5 is true because both sides are 9. The scale shows the same balance idea with 6 + 4 and 10."
"content/courses/equations-unknowns-g1/lessons/g1e-01-05.json","g1e-01-05","steps.3","c2","as-equal-sign","RENDERS","true","true","false","The equal sign is not an arrow. It says the amounts on both sides are the same. The picture shows 5 + 3 and 8 matching."
"content/courses/equations-unknowns-g1/lessons/g1e-01-05.json","g1e-01-05","remedials.0.concept","rem-g1e-both-sums-c","add-balance-scale","RENDERS","true","true","false","The level scale means both sides have the same value, even when the sides look different."
"content/courses/equations-unknowns-g1/lessons/g1e-02-01.json","g1e-02-01","steps.0","c1","bar-join","RENDERS","true","true","false","A blank can hide the total: 5 + 3 = ?. Join the two known parts. The picture shows another example, 7 + 5 = 12."
"content/courses/equations-unknowns-g1/lessons/g1e-02-01.json","g1e-02-01","steps.3","c2","koa-join-two-groups","RENDERS","true","true","false","To find an end blank, put both groups together and count the whole. The picture shows another joining story."
"content/courses/equations-unknowns-g1/lessons/g1e-02-01.json","g1e-02-01","remedials.0.concept","rem-g1e-unknown-end-c","bar-join","RENDERS","true","true","false","The bar joins parts 7 and 5 into the whole 12. An end blank asks for that whole."
"content/courses/equations-unknowns-g1/lessons/g1e-02-02.json","g1e-02-02","steps.0","c1","balance-unknown","RENDERS","true","true","false","A blank can hide a part: 5 + ? = 12. The known part and missing part must make the whole. The picture shows 6 + 4 = 10."
"content/courses/equations-unknowns-g1/lessons/g1e-02-02.json","g1e-02-02","steps.3","c2","bar-part-whole","RENDERS","true","true","false","Start with the whole and take away the known part. The picture shows 13 − 6 = 7, so the missing part is 7."
"content/courses/equations-unknowns-g1/lessons/g1e-02-02.json","g1e-02-02","remedials.0.concept","rem-g1e-unknown-middle-c","bar-part-whole","RENDERS","true","true","false","The bar shows a whole of 13 split into 6 and 7. When one part is missing, subtract the known part from the whole."
"content/courses/equations-unknowns-g1/lessons/g1e-02-03.json","g1e-02-03","steps.0","c1","bar-part-whole","RENDERS","true","true","false","The blank can come first: ? + 4 = 11. It is still a missing part. The picture shows another example, 6 + 7 = 13."
"content/courses/equations-unknowns-g1/lessons/g1e-02-03.json","g1e-02-03","steps.3","c2","as-part-whole","RENDERS","true","true","false","The blank's place does not change the math. Take the known part from the whole. The picture shows 13 − 6 = 7."
"content/courses/equations-unknowns-g1/lessons/g1e-02-03.json","g1e-02-03","remedials.0.concept","rem-g1e-unknown-start-c","as-part-whole","RENDERS","true","true","false","The picture shows the whole 13 split into 6 and 7. A blank at the start can still be found by subtracting the known part."
"content/courses/equations-unknowns-g1/lessons/g1e-02-04.json","g1e-02-04","steps.0","c1","difference-gap","RENDERS","true","true","false","A subtraction blank can ask what was taken away: 14 − ? = 9. The missing amount is the gap. The picture shows another gap, 8 − 5 = 3."
"content/courses/equations-unknowns-g1/lessons/g1e-02-04.json","g1e-02-04","steps.3","c2","fact-family","RENDERS","true","true","false","Add the removed part back to what remains. The picture shows 13 − 5 = 8 and the check 8 + 5 = 13."
"content/courses/equations-unknowns-g1/lessons/g1e-02-04.json","g1e-02-04","remedials.0.concept","rem-g1e-sub-unknown-c","difference-gap","RENDERS","true","true","false","The picture highlights the gap between 8 and 5. That gap is 3 because 8 − 3 = 5."
"content/courses/equations-unknowns-g1/lessons/g1e-03-01.json","g1e-03-01","steps.0","c1","fact-family","RENDERS","true","true","false","A fact family uses the same two parts and whole. The picture links 8 + 5 = 13 with 13 − 5 = 8."
"content/courses/equations-unknowns-g1/lessons/g1e-03-01.json","g1e-03-01","steps.3","c2","as-fact-family","RENDERS","true","true","false","For 5 + ? = 12, use 12 − 5 = 7. The picture shows another family: 6, 7, and 13."
"content/courses/equations-unknowns-g1/lessons/g1e-03-01.json","g1e-03-01","remedials.0.concept","rem-g1e-fact-family-c","fact-family","RENDERS","true","true","false","The number bond and equations use the same three numbers. An addition fact can help solve its matching subtraction fact."
"content/courses/equations-unknowns-g1/lessons/g1e-03-02.json","g1e-03-02","steps.0","c1","balance-unknown","RENDERS","true","true","false","You can check an answer by putting it into the equation. If both sides match, the answer works. The picture checks 4 in 6 + ? = 10."
"content/courses/equations-unknowns-g1/lessons/g1e-03-02.json","g1e-03-02","steps.3","c2","as-unknown","RENDERS","true","true","false","Putting a number in for a blank or x is called substitution. The picture uses 9 in ? − 4 = 5 and checks that it works."
"content/courses/equations-unknowns-g1/lessons/g1e-03-02.json","g1e-03-02","remedials.0.concept","rem-g1e-check-c","balance-unknown","RENDERS","true","true","false","The picture puts 4 into 6 + ? = 10. Both sides become 10, so 4 works."
"content/courses/equations-unknowns-g1/lessons/g1e-03-03.json","g1e-03-03","steps.0","c1","as-equal-sign","RENDERS","true","true","false","To write a true equation, use an equal sign and make both sides match. The picture shows 5 + 3 = 8."
"content/courses/equations-unknowns-g1/lessons/g1e-03-03.json","g1e-03-03","steps.3","c2","add-balance-scale","RENDERS","true","true","false","An expression has no equal sign. An equation has one. The balance shows 6 + 4 = 10, so both sides match."
"content/courses/equations-unknowns-g1/lessons/g1e-03-03.json","g1e-03-03","remedials.0.concept","rem-g1e-write-true-c","as-equal-sign","RENDERS","true","true","false","The picture has an equal sign and matching values, so it is a true equation. An expression such as 5 + 3 has no equal sign."
"content/courses/expected-value/lessons/ev-01-01.json","ev-01-01","steps.0","c1","ev-random-variable-map","RENDERS","true","true","false","A random variable attaches a NUMBER to each outcome of a chance experiment. Flip three coins and the outcome is a sequence like HTH; the random variable ‘number of heads’ turns that into 2. The experiment supplies the randomness; the variable supplies the arithmetic."
"content/courses/expected-value/lessons/ev-01-01.json","ev-01-01","steps.3","c2","ev-outcomes-share-value","RENDERS","true","true","false","Several outcomes can share a value, and that is the whole reason expectation is interesting. HHT, HTH and THH are three different outcomes that all give X = 2, so the value 2 collects three shares of probability while X = 3 collects only one. The values are not equally likely even when the outcomes are."
"content/courses/expected-value/lessons/ev-01-02.json","ev-01-02","steps.0","c1","ev-distribution-inventory","RENDERS","true","true","false","A probability distribution is the complete inventory: every value the random variable can take, each paired with its probability. Two rules police it — no probability may be negative, and they must total exactly 1, because the variable is certain to take SOME value."
"content/courses/expected-value/lessons/ev-01-02.json","ev-01-02","steps.3","c2","ev-reading-shape","RENDERS","true","true","false","Reading a distribution is reading shape. Where the probability piles up is where the variable usually lands, and the tails show what is possible but rare. A distribution can be symmetric, lopsided, or flat — and the expectation you are about to compute is its balance point."
"content/courses/expected-value/lessons/ev-01-03.json","ev-01-03","steps.0","c1","ev-long-run-average","RENDERS","true","true","false","Expected value is the long-run average: multiply each value by its probability and add. For a fair die that is (1 + 2 + 3 + 4 + 5 + 6)/6 = 3.5. No roll ever produces 3.5 — and that is not a flaw. Expectation describes where thousands of rolls settle, not what any single roll can do."
"content/courses/expected-value/lessons/ev-01-03.json","ev-01-03","steps.3","c2","ev-weighted-not-plain","RENDERS","true","true","false","When the values are not equally likely, plain averaging is wrong — each value must be WEIGHTED by its probability. Expected value is a weighted average, and the weights are the distribution. A value with probability 0.9 pulls the answer toward itself far harder than one with probability 0.1."
"content/courses/expected-value/lessons/ev-02-01.json","ev-02-01","steps.0","c1","ev-cost-is-negative","RENDERS","true","true","false","Money makes expectation concrete, and it introduces one detail that changes everything: the cost to play is a NEGATIVE payoff. A game that pays $10 on a win but costs $3 to enter nets $7 on a win and −$3 on a loss. Netting the cost before averaging is where most payoff errors happen."
"content/courses/expected-value/lessons/ev-02-01.json","ev-02-01","steps.3","c2","ev-net-expectation","RENDERS","true","true","false","With both nets in hand the expectation is routine: multiply each net by its probability and add. The result is what one play is worth on average — positive means the game favours you, negative means it favours the house, and zero means neither."
"content/courses/expected-value/lessons/ev-02-02.json","ev-02-02","steps.0","c1","ev-fair-game-zero","RENDERS","true","true","false","A game is FAIR when its expected net is exactly 0 — neither side gains in the long run. Fairness is a statement about expectation, not about how often you win. A game you win only one time in ten can be perfectly fair, provided the payout is large enough to balance the nine losses."
"content/courses/expected-value/lessons/ev-02-02.json","ev-02-02","steps.3","c2","ev-fairness-sets-price","RENDERS","true","true","false","Turned around, fairness sets the price. If you know how often a game wins, the fair payout is whatever makes the expectation zero — which is how insurance premiums and betting odds are set. Every departure from that number is somebody's margin."
"content/courses/expected-value/lessons/ev-02-03.json","ev-02-03","steps.0","c1","ev-long-run-domain","RENDERS","true","true","false","Expectation is a decision tool with a stated domain: it compares options over the LONG RUN. Choosing the higher expected value is right when a choice repeats many times — an insurer writing a million policies, a shop stocking a shelf. For a single irreversible choice it is one consideration among several, not a verdict."
"content/courses/expected-value/lessons/ev-02-03.json","ev-02-03","steps.3","c2","ev-risk-outside-expectation","RENDERS","true","true","false","Two things sit outside expectation's reach. RISK: a $1,000 loss that would be ruinous is not made acceptable by a favourable average. And VALUE THAT IS NOT MONEY: insurance has negative expectation by design, and people rightly buy it, because avoiding a catastrophe is worth more than the premium's arithmetic suggests."
